comment_id,author,text,published_at
UgwpPIDuOY5AnzlBeMx4AaABAg,@muhammadfurqan417,Imagine he go to Ukraine,2022-09-30T12:59:18Z
UgwHZzee85GqGzkzr214AaABAg,@themammoth67,YES I HAVE BEEN HUNTED BY MEN FOR SPORT,2022-09-30T12:54:59Z
UgwwfBXfjntzXapCDGh4AaABAg,@facturia_facts,The way the curse saved him,2022-09-30T12:41:17Z
UgylK0iibN1-S9swlh14AaABAg,@Moritz_Space,Love that Danny Ric reference,2022-09-30T12:33:54Z
Ugx0RK9WIwzJKLe2NpN4AaABAg,@GodrickTheGrafted123,"Irl version of ""it follows""",2022-09-30T12:16:13Z
Ugy0QJPZxeNQkTP2Pql4AaABAg,@kiankhiar,ben is extremely annoying,2022-09-30T11:59:46Z
Ugzvb9yzzaMeoikzHnV4AaABAg,@winchesterchua3311,Did you get Half as Interesting to narrate?,2022-09-30T11:47:36Z
UgxNRWqWg3FVo4HKRDp4AaABAg,@MakuMaksa,Fun Fact in WW2 They Saved over 750000 Lives In Dunkirk,2022-09-30T11:45:54Z
UgwSXh94qu12vU3SE0l4AaABAg,@joneinarmattiasvisser6113,"By the way, it is illegal to jaywalk in most of the US states, although never enforced. It is safe to say you did that one too. It's legal in europe.",2022-09-30T11:41:16Z
Ugym1IIZTbYdgYvs9-94AaABAg,@owjekndjw5193,I feel like Ben could've won if the train had started,2022-09-30T11:22:05Z
UgyBmQVvpJEXujnB6Ct4AaABAg,@triple_action1020,"Stuck in Dunkirk, sounds familiar...",2022-09-30T10:45:01Z
UgzYm1_nY61PNyt1ZMd4AaABAg,@speedistic899,Ben?,2022-09-30T10:42:32Z
UgygFi7uzKnOp5dpLux4AaABAg,@benjiolsen6306,noo ben got caught,2022-09-30T09:47:08Z
UgxH8fZzXPHU0mUtrEp4AaABAg,@Wishbogey,Couldn't he have just walked across the road without a crossing? Jaywalking isn't illegal in france,2022-09-30T09:29:47Z
Ugya7tj-Hxk7YarZ2yh4AaABAg,@gokubhau1,this is such a cool concept would like to see this as a series,2022-09-30T07:48:15Z
UgxToaPak51PJDX3Y094AaABAg,@daniellaborda4749,This man took Tag to the next level,2022-09-30T05:01:05Z
UgxTkCb90dx7GSrpS6V4AaABAg,@gunshotZ712,"This was giving me a heart attack, very intense",2022-09-30T04:45:48Z
UgzbdTgZvBD7si-CuQd4AaABAg,@julek1959,this is a good video but a bit of music would have made it really good,2022-09-30T04:35:00Z
Ugzt5Cq2w-LjcUc30W14AaABAg,@jos8009,Lmfao the thumbnail joke,2022-09-30T04:00:14Z
UgwEfx39DHIR44U--_Z4AaABAg,@Satellite88,Technically a Amazing Race Rip Off,2022-09-30T03:58:17Z
UgxSjlXBEFRp9acvtr14AaABAg,@Praisethefathersonspirit,"1:  Hey let’s play tag

2: Okay what are gonna be the boundaries

2: how about the backyard

1: bigger

2: the backyard and inside

1: bigger

2: our street

1: bigger

2: our suburb

1: bigger

2: our block

1: bigger

2: our city

1: bigger

2: our country

1: bigger

2: our continent

1: that seems it should be alright",2022-09-30T03:44:07Z
UgzHpl1N5RZSArziGwF4AaABAg,@bugbug44,i have been hunted by men.,2022-09-30T02:15:49Z
UgyvT8GGnEoupLQvGoR4AaABAg,@armaansrivastava634,Today I'm going to subscribe to every video,2022-09-30T00:57:00Z
Ugx-Z6dCxhxslYDPyC14AaABAg,@cardoso2355,The Dani Ric reference got me cracking up hahahahah!,2022-09-30T00:37:50Z
UgyHheYO1BM59Xeqz-R4AaABAg,@Reddgonald,.,2022-09-29T23:45:42Z
UgysS7VFnOLGkExT7j94AaABAg,@MarcBossYT,Nice😊,2022-09-29T23:38:10Z
UgxGzLsNRTJ843HtdZ54AaABAg,@ShutUpSceneKid69,I wish i had “manhunt your friends for fun” money :(,2022-09-29T22:24:11Z
UgyRm4zf78FE5tEq4JB4AaABAg,@elir626,Man literally got so unlucky he's actually lucky,2022-09-29T21:40:28Z
UgztipcXG11dmgixroZ4AaABAg,@mastermike1177,*Hides in Ukraine*,2022-09-29T21:39:53Z
UgxE4hnN2327D-bCwkl4AaABAg,@scottdowling92,love you sma,2022-09-29T21:08:12Z
UgzZOzyfP0RBkDacYTN4AaABAg,@unchz,Ah yes good ol' 'Cortry' wahahha,2022-09-29T20:53:25Z
UgxTpkZtoTDTBi5RfmB4AaABAg,@yassinelajaji5640,It is Gent not ghent I’m from belgium,2022-09-29T20:41:02Z
Ugw49Ni3tk-sQNeGdFt4AaABAg,@tj_1260,So cool m,2022-09-29T20:30:35Z
UgzZokXPxgo9SkVGYUR4AaABAg,@officialflorint,Omg no Ben and Adam aren’t annoying they’re so sweet,2022-09-29T20:07:31Z
UgxolLImK6_HdG__EPl4AaABAg,@cmarinagis1,"Duuude that Danny Ric comment was so spot on!!
 I have yet to meet a single human who doesnt like danniels character and personality!",2022-09-29T19:56:22Z
UgzeujLa9XR_9QUt4dJ4AaABAg,@Ninocasrd,this video was recommended to me and i only understood why when i heard the Danny Ric reference 😂,2022-09-29T19:53:48Z
UgyF_JPwQIIG-aNn3nJ4AaABAg,@federicoapittier1458,IVE played manhunt therefore yes I’ve been hunted by men,2022-09-29T19:32:19Z
UgzNcAfEg5h5EwFu5Ut4AaABAg,@Isaac-sb4vw,So dumb how you have to pay for the rest of the series,2022-09-29T19:08:24Z
UgzaX__uzMPh00Zs-Hl4AaABAg,@themanthemyththelegend6418,mrbeast take your notes buddy,2022-09-29T19:02:53Z
UgyZyhixWMnheUrdnBt4AaABAg,@psycow9623,Le pelo prends de la 86 sous un pont c'est un bon,2022-09-29T17:56:20Z
Ugz8DiYjhaXIpVdrc3F4AaABAg,@TrixTheDev,o,2022-09-29T16:53:18Z
UgyXKjx3DmB2kzy02sd4AaABAg,@bierkules2608,The danny ref was so great. xD,2022-09-29T16:51:09Z
Ugzj4_fVA-h70a4aJoJ4AaABAg,@benjaminvlaeminck5968,jo als je een belg bent gent hahahahahha sorry what did i type,2022-09-29T16:48:04Z
UgzNJDUPmerNvOqjtn54AaABAg,@CaptainPlays,"""Who's Danny Riccardo."" - And I took that personally",2022-09-29T16:09:00Z
UgyHxppY8wXncMT9eJp4AaABAg,@АнубусЧачев,Класс,2022-09-29T16:06:07Z
Ugx7FrLrKkt1XNvfLNt4AaABAg,@Bralor89,"09:00 he knew to quickly with one glance what it was, didn't read it much... it would be more believable, if he shuffled the Deck and pulled a card from the middle that just picking the top cars from a deck he says he shuffled beforehand...",2022-09-29T15:51:48Z
UgzVytyggj8AlVhENQt4AaABAg,@broclordbroclord7830,"Do you always pay the train/bus tickets online or via app? Or how do you manage to do this :)
I'm very curious to know how you manage this.",2022-09-29T15:06:24Z
UgwJRQwELmgb3aq1dIl4AaABAg,@inejklaus3047,I love the danny ricciardo reference that made my say🫶🫶🫶🎉🎉,2022-09-29T15:05:20Z
UgxID1qOzSd0i3109at4AaABAg,@afnan69420,I find bend voice really annoying,2022-09-29T14:09:56Z
UgxfvDwHkGtianzPSTB4AaABAg,@yourlocalprogramer,Why does Ben look so depressed in the end???,2022-09-29T13:58:37Z
UgxW4UcHgJowkKCiF514AaABAg,@Hueanaballofficial,i like europe,2022-09-29T13:47:44Z
UgzBj7-J3sEqRhnMiDF4AaABAg,@firegamer5797,Poor Danny ric,2022-09-29T13:24:06Z
Ugx3deBtdE3GbRXbTaR4AaABAg,@Ichilimin,I live in France for over 1.5 year but I still didn't knew the place they started at,2022-09-29T12:59:42Z
Ugx9dnQ8WAA-KScFJxB4AaABAg,@AaronJames2010,i've beenn hunted by a taxi driver who tried to abduct me,2022-09-29T12:14:12Z
UgylevCFBDIqNaF2Adh4AaABAg,@ThatoneDude178,It’s tag but your in the rich kids yard,2022-09-29T12:09:23Z
UgwHInVWktn6AuvGdWt4AaABAg,@matteoferrandino3348,i would get a bus 45 min after the start and gg,2022-09-29T12:07:40Z
Ugxzrh9hUc2zX8BLQ7N4AaABAg,@MützenBommel,Dunkirk is 7 🫠(well know i know that he said it 🫣),2022-09-29T11:52:45Z
Ugx6Co-sKzp5VVOaSD94AaABAg,@khristian478,How did you guys edit the map etc?,2022-09-29T10:48:09Z
UgzGxYumzTDPBHvkOTR4AaABAg,@johnenright,"First time watching you guys - really impressed with the video quality, the graphics, the overlays, the editing are all top notch! Well done to the full team! Subscribed!",2022-09-29T09:34:45Z
UgxpsjBvdya5576NA0l4AaABAg,@kri879,HONEY BADGER,2022-09-29T09:05:57Z
UgxUoPCW16HeEexWCpZ4AaABAg,@ensmatter1660,"You copied me, I had this idea for a video like 3 years ago but it was impractical for me.

(Edit: this is not a serious comment)",2022-09-29T08:18:24Z
UgxoiuxCpF4hq5GH1dp4AaABAg,@CASA-dy4vs,"I’ve been hunted by men tons kf time, during tag",2022-09-29T08:16:25Z
UgyZGm6VHUbuzjtGAJB4AaABAg,@RedRanga56,Should be a TV show :),2022-09-29T07:17:54Z
UgxmXGbajkQgOidrukl4AaABAg,@cdonthethird,why was this recommended to me so many times,2022-09-29T06:26:31Z
UgwuV3blFv2RumBQ0Bh4AaABAg,@Medeasbiggestfan,"I’m sure others have said this, but Jersey is not in the UK.",2022-09-29T05:06:19Z
UgzzCa7O13c4eRstFeh4AaABAg,@Phyriix,Tag for rich people and trust fund kids with too much time …,2022-09-29T04:10:37Z
UgyeDrkOvcNo485uonR4AaABAg,@muisdshshsh6545,How can you be 30 and still have a baby face,2022-09-29T03:34:04Z
UgwSOdA4iZG0-1cCzcV4AaABAg,@redgamer-vh3kc,I have not been hunted by men.,2022-09-29T03:29:55Z
Ugy_bTAxSr2waHzMyEF4AaABAg,@machdari3410,Dam bro why is so many good content makes you pay to watch it. :(,2022-09-29T03:06:20Z
UgwtIDISNp9uUlZb1WN4AaABAg,@rukus_1,are you the half as interesting voice over guy?,2022-09-29T01:30:48Z
UgzDJ7NuibZRczy7m0R4AaABAg,@ssv_mc,Dream be like,2022-09-29T01:05:32Z
UgysrRdplgfo1aRUrA14AaABAg,@loiclavoie3670,The Daniel Ricciardo reference was on point ☝️,2022-09-28T23:13:35Z
UgwSfgSSQjY1TkduRPh4AaABAg,@rcshredz,Is Ben gay?,2022-09-28T23:10:53Z
Ugwhlp80THBfFx4719l4AaABAg,@distracting1,"This has amazing race vibes, I love it!",2022-09-28T22:16:00Z
UgwVMAStn__nb4Rv3ct4AaABAg,@SpicyMapping,“we could cut him off in dunkirk” where have I heard that one before,2022-09-28T22:10:50Z
UgyfctdnxTPkfpv0p0x4AaABAg,@extremerealming4975,This is probably the best form of YouTube content I’ve seen in years.,2022-09-28T21:43:56Z
UgxiqaIVFT9EKwE2mKt4AaABAg,@everettgrennan129,cant do this in the us cuz public transit is booty,2022-09-28T21:27:39Z
UgywpgNulgIXZrSlqNV4AaABAg,@Gangsta_Playz,5:14 damn that was gold,2022-09-28T21:24:15Z
UgzfupR5IfqTqUIEYr54AaABAg,@OoleoleoleO,I would love for them to try to do this in Latin America with public transportation,2022-09-28T21:22:50Z
Ugyofc2Gq26zj6I3SfF4AaABAg,@winnjetbrick,Your first video with over 1M views! Congrats!!,2022-09-28T20:56:40Z
UgwOeyJ5M5L5TbfkPzF4AaABAg,@Daniel-hj9jr,Can  you visit my old school in the netherlands its called Jacobus school,2022-09-28T20:41:29Z
UgwiSOgg6lfWgExLTUB4AaABAg,@casperblom9699,"""Who is Daniel Ricciardo"" Me:😭😭😭",2022-09-28T20:11:51Z
UgwcI6MX9PDtdpyEHvV4AaABAg,@yanick0207,How???,2022-09-28T20:07:39Z
UgwLBk-RAT4zhHiLDRd4AaABAg,@M_Teeboo,"""Be careful with the girl"" is very funny.",2022-09-28T20:03:17Z
UgxlHHF68_A_j_yd4S94AaABAg,@willlllllllb,geoguessr II looking crazy,2022-09-28T19:24:20Z
UgyESHwKpW731ni7O6t4AaABAg,@blistergames2575,i think im gonna make an app based on this video,2022-09-28T19:22:58Z
Ugxu7y7hJ93CmeZK48Z4AaABAg,@BorisJohnson1,Sick,2022-09-28T19:14:00Z
UgzoAEgj8XFPxlrLvbV4AaABAg,@parkiewarkie2,i love being chased b y men,2022-09-28T18:59:17Z
Ugyd_AF2lKvZIj1RAU54AaABAg,@zaurbudaqov9078,Could be interesting to make it in Middle East. Dangerous and Spicy!,2022-09-28T18:58:39Z
Ugw4SM3yA_vG3miZdEx4AaABAg,@NiekloLaarman,Yooooo interrail hyppee!!!,2022-09-28T18:56:03Z
UgwE9k7g0R9Q_IviNot4AaABAg,@makigaming3449,Very fun in belguim i live dere and its gent btw,2022-09-28T18:51:05Z
Ugw_zcWtye_x1iYuzgd4AaABAg,@SamSigifkekjjdkgkqkqkdlv,Weird to think that cursed card might’ve saved Sam’s run,2022-09-28T18:41:35Z
UgzbXL271lg_wiQTROV4AaABAg,@skrrskrrrr99,3:16 plane 100 coins per min,2022-09-28T18:26:40Z
UgyUDKpx-nulQCuBkzF4AaABAg,@unknowntendencies,very relatable and scary honestly,2022-09-28T18:16:14Z
UgxP1dRU2Ojc4wF_N8x4AaABAg,@gcmatters,I loved this video so much!! Looking forward to more of these in the future!,2022-09-28T18:00:38Z
Ugwn2Vk9e1JA6htsBpR4AaABAg,@zhadum_twitch9281,This video is really good I had just a little advice maybe put the time left and the current time in a corner,2022-09-28T17:52:56Z
UgwpExJ4BOy2vsmK8EF4AaABAg,@Korkenzieher0,"Even though it's obivously scripted, I really enjoy the challenge.",2022-09-28T17:10:05Z
Ugwp2ktm1xVI5VFjCyZ4AaABAg,@baumwolle-s3k,I NEED to do this wth my friends,2022-09-28T16:31:11Z
UgzixRNv3kU4G2-p4xB4AaABAg,@erickbarbosa2935,5:25 roasting Danny Ric 💀,2022-09-28T16:16:28Z
Ugx1vPKPpBUxzlQAkQ14AaABAg,@noahclarkson7198,I knew straight away when he said dani ric,2022-09-28T15:59:14Z
Ugwiqg5fpDt1OjSz4554AaABAg,@lil_flick5445,6:06 I was here it's like some church up there right?,2022-09-28T15:50:04Z
UgwcrNTsmuIxS_cBHaJ4AaABAg,@William1hus,ben is so freaking cute,2022-09-28T15:44:00Z
UgyKnax4qb5uhz8Bk614AaABAg,@claudiahekkenberg6503,I walked those stairs with my dog lol,2022-09-28T15:03:30Z
UgyrL-iipdf2Igy-8754AaABAg,@R3X19,5:24 F1!!! ❤,2022-09-28T14:51:58Z
UgxmDbfdEu7gwc1WPGB4AaABAg,@tobyonatabe2601,"Reminds me of the Dutch YT show called Jachtseizoen! If you know any Dutch or don’t mind watching content in other languages, and want to see more of this kind of thing, I’d recommend it",2022-09-28T14:44:46Z
UgzOC1OYhb5aNUEpzpN4AaABAg,@Ilikeflowers22,That's such a fun idea haha,2022-09-28T14:38:12Z
UgzB6oJhjCHIBDQwj214AaABAg,@maxounes,21:21 8 morts 6 blessés ma lubulule,2022-09-28T14:38:02Z
Ugxb0J7BLjo09-2rBhN4AaABAg,@thetigerranade2327,the curse was a blessing in disguise,2022-09-28T14:26:49Z
UgxZF4UGMCTsxrdhBdt4AaABAg,@nicolas357,Dit lijkt echt op jachtseizoen,2022-09-28T14:25:47Z
Ugw2SkzppQtIGUFWHd94AaABAg,@calebtemples9568,"this is really fun, such a good a well planned out video, would love to see other youtubers play this game!",2022-09-28T14:12:50Z
UgzgSaxmJsRq3MtpPSt4AaABAg,@acerniss,I absolutely love this series already and I’m just wondering how I haven’t found this earlier-,2022-09-28T13:34:44Z
UgwEJCc04pLQmkj0V-V4AaABAg,@sparky_8d906,Wow was really surprising to see that u were in charleville. My grandma lives their,2022-09-28T12:31:33Z
Ugz_425drU18jNbAVlp4AaABAg,@_Kajner,"Thats a low blow, that Daniel Riccardo thing",2022-09-28T12:21:42Z
Ugxt3V3B6yZDywcIT_14AaABAg,@jackthefoxy3788,Man hunt irl version,2022-09-28T12:21:10Z
UgzFxw9nRJ1TV_pJpK54AaABAg,@Empire_Bay321,Everyone Gangsta until one of the person goes to Moldova,2022-09-28T12:11:41Z
Ugy1qTBigDG2EEm33Th4AaABAg,@tristanmoller9498,"You can play a small version of this in cities with good public transportation. Played it in Munich with friends, the friends only had to update their location every 12 or 13 minutes or so. It worked out well because there are bus lines, that take you as far as subway lines, as well as tram lines, that have more stops but take you around the neighborhood and low speed rail, that can take you to outskirts. Also, all of that is connected through one app on your phone in Munich. 

A lot of fun! And as a newcomer (new student) in the city, you get to know where you’re going real fast.",2022-09-28T12:07:09Z
UgxDxrXSTfaDA75tUxB4AaABAg,@Leugim010,Congrats on the first 1M video of this channel! So happy to see this underrated show finally getting some much deserved attention. I hope this motivates you to keep the show going 🥳,2022-09-28T10:46:23Z
UgzmWJMCqmBzH0ShtGJ4AaABAg,@visibleblack4694,"I hate that they didnt show the deck being shuffled, makes you question how much is scripted, because some of it is for sure",2022-09-28T10:11:54Z
Ugyuu51ijY-WnuwrWZx4AaABAg,@Jimothy2005,i hate busses because whenever i have to ride one it takes soo long to get to the city i have to ride an 8-10 hour long bus ride 770 miles,2022-09-28T09:45:53Z
UgxuEUyE-OQvr6_tAHd4AaABAg,@lukeoxley7548,I've been hunted. My twin brother,2022-09-28T08:52:03Z
UgyjCwLyo314lDU9WTJ4AaABAg,@Kriss352,Is the voiceover Real Life Lore ?,2022-09-28T08:41:23Z
Ugxl2OSbR0OfTmbMQlh4AaABAg,@ethant2582,is there frickin bloons monkey city music at 12:13,2022-09-28T03:48:40Z
UgyMQd4FFywooa0uskF4AaABAg,@reejer,Holy shit this is the most under rated channel on yt,2022-09-28T02:01:22Z
UgyD7W49An7EKKhuIpJ4AaABAg,@Jon-rd4wr,I've been hunted the last year of my life by white men trying to take me back somewhere.... Very scary sometimes but other times I kinda liked it. Lol 😂,2022-09-28T00:40:34Z
Ugy2siG0s3ht5t1zAAV4AaABAg,@PufFyBoyOnTop,i can relate i got 17 warrents,2022-09-28T00:02:08Z
Ugyk_hLZHC0BBQE2FMR4AaABAg,@christopherderaadt4367,"I don't know why this came up, but I'm glad it did.  This will be fun!",2022-09-27T23:38:01Z
UgyFoHFPA8IOHs0Ne8Z4AaABAg,@Frederick.L.Dickson,If there was a double like I would double like this video!,2022-09-27T23:28:21Z
Ugyk6wkfjkYl2uVC0UZ4AaABAg,@danielblack4301,Andrew tate,2022-09-27T23:14:14Z
UgxS418MoGGVmHpeSF94AaABAg,@speedz47,this is sick,2022-09-27T22:55:32Z
Ugz0PhWCHlN9ncvaTAl4AaABAg,@officialblimp,The captions are done so well,2022-09-27T22:54:06Z
UgwkFNYDwScB8zMta9Z4AaABAg,@yojacq,"I Finnaly understand the thumbnail 

Tag Eur It

Tag YOUR it",2022-09-27T22:29:24Z
UgxSTiFpKeE8_nnpHaV4AaABAg,@aidoz7493,Danny Ric 😂,2022-09-27T22:08:56Z
UgyQxFp_7kj_E1J5OBZ4AaABAg,@zacthefrog,Bens reaction just “oh man” 😂,2022-09-27T21:19:33Z
Ugw8AKXGhJ6thQQMfOR4AaABAg,@pium1568,yeah this look like the type of guys tht would play tag 72 hours 😂,2022-09-27T21:07:58Z
UgwSTbH0IQF0hU9YN214AaABAg,@StepanAkaSemir,5:25 Is he aking: Who is Danny Ricciardo??? what the hell,2022-09-27T21:05:19Z
UgxEB5z2Tg382Sqkkux4AaABAg,@dotdotdotstop195,that curse card saved you,2022-09-27T20:33:33Z
UgzP9hQByLl8yf6k5fJ4AaABAg,@5tarSailor,I always thought Wendover Productions didn't have a physical body and was just an internet entity,2022-09-27T19:36:37Z
UgzJAB4p7MX99qNY3zB4AaABAg,@momofromatla2318,"I m jellous now, me and my friends only go to the library…",2022-09-27T19:28:06Z
UgxJ4IIQUlUsubZXkax4AaABAg,@CSX_7026,"Wait is this another one of windover’s channels?





BRICK",2022-09-27T19:13:50Z
Ugxy8hRXstwaNTT27wd4AaABAg,@Veko3,That danny ric reference 🤣,2022-09-27T19:12:41Z
UgwpE-x6Rw9VZ5slv-N4AaABAg,@thebwoah,The Daniel Ricciardo reference is so true but so sad. I just want him to have one good opportunity. Hopefully he gets a seat for next season.,2022-09-27T19:06:29Z
UgzmMinO7abs-F7mc5l4AaABAg,@finbks6646,Omggg I’m from jersey uk lmao,2022-09-27T18:39:06Z
UgwAAgvknFjrVpQPr_R4AaABAg,@schlopping,"This is similar to the Dutch show Jachtseizoen, where they have celebrities over that have to stay on tge run throughout the country without bring allowed to drive",2022-09-27T18:15:51Z
UgxnCLF7tm4MKmdOcsN4AaABAg,@levinovenson4698,The curse card saved him!!!,2022-09-27T18:06:06Z
UgwmkVtZA5oI58rCTYp4AaABAg,@ahhkaraj,Mayor Video if you are seeing this. Me too.,2022-09-27T17:42:32Z
Ugyb_GdCOR82RwkqpFp4AaABAg,@uyazz,"that is some high quality video, i'm glad i stumbled across this channel",2022-09-27T17:30:59Z
Ugyf0Uzs2LouXr3d7LR4AaABAg,@dreams4357,5:16 - I flipped out over the refferance to honey badger,2022-09-27T17:04:14Z
Ugz-Ojcg0r60e4iHlyR4AaABAg,@Cheese-eseehc1,5:16 kikiki raa hey hey😊,2022-09-27T16:44:26Z
Ugx7mBLrDhODEAr4H-F4AaABAg,@OrangeDrinkOfficial,"ok i haven't watched the entire thing yet but with Ben going to Ghent, but the seekers thinking he will go to brussels, im excited to see how it turns out",2022-09-27T15:39:09Z
UgzqC2g6vsAmMn_IfAd4AaABAg,@Harper19200,I think I might of just found my new favourite YouTube channel,2022-09-27T15:13:32Z
UgysVki4OMqcDIeMs0Z4AaABAg,@legion1fan228,"awesome vids why do u have so lil subs, most underrated yter",2022-09-27T15:10:56Z
UgxD0g38qTpnXJxPk3N4AaABAg,@karimley2194,Probably the best YT video I’ve seen this year.,2022-09-27T14:30:53Z
UgxqUGV1LDA8mITe7jJ4AaABAg,@frederikjessen929,The DR3 Joke was just GOLD!,2022-09-27T12:11:06Z
Ugzu3fONtM2OWvRZXpV4AaABAg,@Simpson_tv123,Amzing content Guys 👐🏼,2022-09-27T10:17:56Z
Ugy1fFmO7W9EGITFgBl4AaABAg,@RedMadMichael,"I have been hunted for sport, thankfully only through forests and meadows and without weapons, but still",2022-09-27T09:56:48Z
Ugw79aOGuNCClNhqA6l4AaABAg,@MasterQuestMaster,"I actually wanted to go get a Nebula subscription for this, but unfortunately I can’t because they only accept credit card",2022-09-27T09:31:54Z
UgxVFr8wdGeofv3HCKJ4AaABAg,@wooooo4484,The coin system is so good for content,2022-09-27T08:49:01Z
Ugx8ftn-ni2pAvD5uRp4AaABAg,@Iamwatching1242,Not to say it’s the right move but from Calais to zermatt would have been 3300 coins and only be 10 hrs 47 minutes rounded up to 11 hrs = 3300coins,2022-09-27T08:42:18Z
UgyYIeUtVo3vHY_3OW14AaABAg,@Jinxzy981,If l was in that challenge l would ride panzerkampfwagen,2022-09-27T08:40:31Z
UgyTfELZzEmLtaAQpV14AaABAg,@zubatmain,"How did you pay for all these train tickets? Aren't they super expensive, especially if you buy them directly before the train leaves?",2022-09-27T08:12:43Z
UgxIvZoZyOYmI3qVFUV4AaABAg,@ZenPossum,This is such a well thought out and well edited series. Surprised this channel doesn't have more subscribers!,2022-09-27T07:37:56Z
Ugx9-s7Y4THinWSTrn94AaABAg,@feministadentata4041,"I just discovered this channel via recommendations and this is so fun! Looks like a blast and straight up a TV show. You know the type, those travel-races, but... better!",2022-09-27T06:56:06Z
UgzZjE4D4uw5oqeBbdZ4AaABAg,@sophiiiiiiiiiiiiiiiiiie,What a great idea!,2022-09-27T05:40:22Z
Ugz6so-LykLY-H-tLnd4AaABAg,@Horror_fever01,"When I did Scouts in the Uk we had a yearly event where we had to navigate our way around a large area using maps, only hiking, no devices and the scout leaders chasing us. This event started with us being dropped off at a random location with a bunch of other scouts from different troupes. The leaders had cars and we had to literally hash to run through fields with all our heavy gear and avoid roads as soon much as possible. It was really fun and really tiring but would do this type of thing again.",2022-09-27T04:49:33Z
UgwsgFN1p8rZ3ULMgxR4AaABAg,@N0SouI,I've been hunted by men for a sport! the sport is kidnapping,2022-09-27T04:38:02Z
UgxfdnpPBpX3D5ZrBLh4AaABAg,@thefallenangel196,Wait are they gay or no? It's my first time on this channel.,2022-09-27T02:20:49Z
UgxpjR9E-t0ZIgWrrtR4AaABAg,@stargost2338,The perfect comercial for the Schengen Agreement lmao.,2022-09-27T02:19:01Z
UgxM_vhYS1j0JT1zLeF4AaABAg,@anathona3d902,Why does a small french city have a better train station then my European capital city of culture had a year ago?!?! This aint fair,2022-09-26T23:37:27Z
UgzL49mwumX5iprDowN4AaABAg,@jelkehuisman,This is like a version of Hunted that can be done without police equipment XD,2022-09-26T23:35:01Z
UgxLHutUTS7JBNf1rT14AaABAg,@carljs,It just gets better and better! Really great work on this one.,2022-09-26T22:55:52Z
UgwdHqoId21OcP1jjY54AaABAg,@jacksonfunke8230,"I haven't gotten very far through this game, but I'm giving this a like simply because of the detail with the captions

edit: If they have good video content then I'll sub",2022-09-26T22:45:20Z
Ugw_xt2EfwsyF_sHh-V4AaABAg,@Zeezout.,Across Europe!!!!!!!! No across 3 fk countries.,2022-09-26T22:21:29Z
UgxjaNN5T3AEELJRB5p4AaABAg,@jmrogersful,I’ve been hunted but by Scottish police. Slightly easier evading them,2022-09-26T21:58:05Z
UgxDnqHZ9h_UdBpeSjF4AaABAg,@weeklyman2612,"Ahh yes
Dunkirk is six letters",2022-09-26T21:01:35Z
UgxEv1tIHvzCBiYjuBh4AaABAg,@alexpanda2721,This video needs more views.,2022-09-26T20:52:56Z
Ugx4B0A-8opivxUOs2l4AaABAg,@joakimheitmann1525,I wanna see this sdmn edition,2022-09-26T20:25:25Z
Ugyg-Ca_dGE5MZ3P3ZR4AaABAg,@PredatorH1Z1,Soort jachtseizoen? gepikt!!,2022-09-26T19:49:23Z
UgwS_aGdgT2xhelytCB4AaABAg,@abdullahalayafi527,I was hunted by a  group of bounty  hunter,2022-09-26T19:28:39Z
UgysaDzntAJwo7T-WC94AaABAg,@vagron1127,"Ugh, that Rcciardo reference hurt...",2022-09-26T19:19:48Z
UgwgmHHI8yiaOcm-8H94AaABAg,@Tijan.dejonge,are they gay?,2022-09-26T19:14:31Z
UgzU9XwUXYmd0i0AMH14AaABAg,@danielmp2085,I don't know how to explain this but I have the feeling this is the most european video on the internet,2022-09-26T18:52:19Z
UgyzvRq3xA8RRPOo9th4AaABAg,@zach_simps7399,this is literally like a video game tutorial or a full on movie,2022-09-26T18:35:28Z
Ugz3tOPQ0NWC3Y4VUSl4AaABAg,@xenoraingaming9837,saved by the cursed card,2022-09-26T17:52:18Z
UgxXyI--EYVk60oCdl14AaABAg,@shadowwolf8496,Man I wish we had the ability to do this in America,2022-09-26T17:39:09Z
UgxtDmIjuO49bpCxk5x4AaABAg,@teamvalor7867,"u need a train to get into zermatt, no cars lol. and u need to take a very long road or the glacer express to get to the zermatt bhan",2022-09-26T17:33:55Z
Ugy8Xd0NoO3eAnLpnbJ4AaABAg,@tox1cboi_524,Dude got saved by the curse which was a blessing in disguise.,2022-09-26T17:30:50Z
UgyUOQpXVciqsgXNy0V4AaABAg,@RetroYT1230,I feel like this is something mrbeast would do 😂,2022-09-26T17:17:01Z
UgzyJ18xqueaRVWbmZR4AaABAg,@Dylanf1fan,That Riciardo joke hurts,2022-09-26T17:16:02Z
UgzXSw6v1Aql1cyjX-J4AaABAg,@geojelly9830,how fucking brilliant is this content? I just stumbeled across your channel. This is great!,2022-09-26T17:15:44Z
Ugwb_yN28l0vvBA7Cnx4AaABAg,@person3367,i have been hunted....... just i didnt wnat to be hunted.(note: this means people wree chasing me),2022-09-26T17:01:46Z
Ugzsv-k2fL49nhGECCh4AaABAg,@Romantrotman,the fact that i was dreaming of doing this when i was little is very nice,2022-09-26T16:59:05Z
UgwSvLc7RqwkTsE-nHp4AaABAg,@-Clarity-,These guys deserve 100 million subscribers! This is MrBeast shit! 😂😂,2022-09-26T16:20:58Z
