comment_id,author,text,published_at,cleaned_comment,sentiment,sentiment_category,tokens,topic
UgzyFmxitxiXSFPxbNl4AaABAg,@NeonBeeCat,its weird for me to see someone drink in public oh my goodness haha,2022-09-25T18:43:40Z,its weird for me to see someone drink in public oh my goodness haha,-0.09999999999999999,Negative,"['weird', 'see', 'someone', 'drink', 'public', 'oh', 'goodness', 'haha']",1
UgyJFyN0Om3G6d3cwGp4AaABAg,@ChokyoDK,"This could easily be a TV series.
Amazing quality and production",2022-09-25T18:35:15Z,this could easily be a tv series amazing quality and production,0.5166666666666667,Positive,"['could', 'easily', 'tv', 'series', 'amazing', 'quality', 'production']",2
UgydQ0V7I2Lg6qdH_494AaABAg,@ChokyoDK,Crazy that the world has become so connected that you can do challenges like this.,2022-09-25T18:32:10Z,crazy that the world has become so connected that you can do challenges like this,-0.6,Negative,"['crazy', 'world', 'become', 'connected', 'challenge', 'like']",2
UgxEn-Nd8CvskDI4nBR4AaABAg,@diegogarciaprudencio8748,que coño hace haaland,2022-09-25T18:21:28Z,que coño hace haaland,0.0,Neutral,"['que', 'coño', 'hace', 'haaland']",1
Ugy4D8D3IVzHhBMYYMx4AaABAg,@benoitxlm228,Drinking alcool in public in France is perfectly illegal but ok xd,2022-09-25T18:19:54Z,drinking alcool in public in france is perfectly illegal but ok xd,0.0,Neutral,"['drinking', 'alcool', 'public', 'france', 'perfectly', 'illegal', 'ok', 'xd']",1
UgyTOzIYg9D9tGSpGd14AaABAg,@janwil8248,Bro that got borkum must be sad there is only one boat a week that goes there,2022-09-25T17:50:38Z,bro that got borkum must be sad there is only one boat a week that goes there,-0.25,Negative,"['bro', 'get', 'borkum', 'must', 'sad', 'one', 'boat', 'week', 'go']",2
UgwG10OSMjJZQ-6bzNR4AaABAg,@leonakay8192,I'm glad this was recommended:),2022-09-25T17:38:49Z,i m glad this was recommended,0.5,Positive,"['glad', 'recommend']",1
UgxfN6cVMVVr_pPrGxV4AaABAg,@samdw9730,Its so funny hearing how you say Kortrijk as a belgian,2022-09-25T17:19:11Z,its so funny hearing how you say kortrijk as a belgian,0.25,Positive,"['funny', 'hearing', 'say', 'kortrijk', 'belgian']",4
Ugw6GBf_YYgngyBroTN4AaABAg,@mosmaiorum2021,5:13 whats with his arm 😅,2022-09-25T16:58:27Z,5 13 whats with his arm,0.0,Neutral,['arm'],1
UgylvbTcCoipXvI4Pix4AaABAg,@MegaSbrn,Really wanna get Nebula to watch Crime Spree and other stuff but I don't have a credit card so I can't pay... Is there any way I could pay with PayPal?,2022-09-25T16:52:31Z,really wanna get nebula to watch crime spree and other stuff but i don t have a credit card so i can t pay is there any way i could pay with paypal,0.037500000000000006,Positive,"['really', 'wanna', 'get', 'nebula', 'watch', 'crime', 'spree', 'stuff', 'credit', 'card', 'pay', 'way', 'could', 'pay', 'paypal']",4
UgxQK1_N8UL-RtmQjJx4AaABAg,@turtleyoutubeaccount,"this isn’t europe, it’s the area around france",2022-09-25T16:50:42Z,this isn t europe it s the area around france,0.0,Neutral,"['europe', 'area', 'around', 'france']",2
UgyyK3WmEzxOD4ME9op4AaABAg,@thatrandomguyontheinternet2477,As a Belgian it is funny to hear the mispronouncing,2022-09-25T16:03:43Z,as a belgian it is funny to hear the mispronouncing,0.25,Positive,"['belgian', 'funny', 'hear', 'mispronouncing']",3
UgztWOGPfWXj7aCcOrh4AaABAg,@rafaelalodio5116,"Wait, this is the guy from Wendover productions",2022-09-25T15:58:46Z,wait this is the guy from wendover productions,0.0,Neutral,"['wait', 'guy', 'wendover', 'production']",4
Ugxr0k8fUduYeEprI8Z4AaABAg,@Notetris,"Be honest, my mind was wondering a little. But, I’m pretty sure these guys are escaping the British police after assassinating the Queen.",2022-09-25T15:32:41Z,be honest my mind was wondering a little but i m pretty sure these guys are escaping the british police after assassinating the queen,0.2325,Positive,"['honest', 'mind', 'wonder', 'little', 'pretty', 'sure', 'guy', 'escape', 'british', 'police', 'assassinate', 'queen']",0
UgznMGQOo_lr1mZpIfF4AaABAg,@NkoKirkto,Like why dont use a boat the rules dont say anything qbout it.,2022-09-25T15:29:10Z,like why dont use a boat the rules dont say anything qbout it,0.0,Neutral,"['like', 'not', 'use', 'boat', 'rule', 'not', 'say', 'anything', 'qbout']",2
UgxZW3E94nXjhg43hyF4AaABAg,@tomashonek690,god f**king damnit this is awesome,2022-09-25T15:24:42Z,god f king damnit this is awesome,1.0,Positive,"['god', 'f', 'king', 'damnit', 'awesome']",3
UgxsYEneyCyxOu8_EEp4AaABAg,@CasualClinkz,Oh man I just moved to kortrijk would have been fun to see them there😕😂,2022-09-25T15:23:48Z,oh man i just moved to kortrijk would have been fun to see them there,0.3,Positive,"['oh', 'man', 'move', 'kortrijk', 'would', 'fun', 'see']",4
UgwC0fej4b_mBM7iCPp4AaABAg,@theFlynnster4906,tell me you're rich without telling me you're rich,2022-09-25T15:17:38Z,tell me you re rich without telling me you re rich,0.375,Positive,"['tell', 'rich', 'without', 'tell', 'rich']",3
Ugz179kCEzMaLuPgUVR4AaABAg,@bellacosta5601,Hi I am from London,2022-09-25T15:09:17Z,hi i am from london,0.0,Neutral,"['hi', 'london']",4
Ugz2tHhEjbO0QrIChwh4AaABAg,@mynameis3rik,This is the best idea i have probably ever seen,2022-09-25T15:09:15Z,this is the best idea i have probably ever seen,1.0,Positive,"['good', 'idea', 'probably', 'ever', 'see']",1
Ugxki3i1h4mAJOx2_FB4AaABAg,@otikrakosnik,Why these guys look 20 and 13 at the same time???,2022-09-25T14:59:50Z,why these guys look 20 and 13 at the same time,0.0,Neutral,"['guy', 'look', 'time']",2
UgyhN2TdyiHJWfcn63J4AaABAg,@felixmedford6071,if i pulled that cursed card id go to frome in lower england and take a plane to my area,2022-09-25T14:49:56Z,if i pulled that cursed card id go to frome in lower england and take a plane to my area,0.0,Neutral,"['pull', 'cursed', 'card', 'go', 'frome', 'low', 'england', 'take', 'plane', 'area']",3
Ugz8BAHKRxdil1tOOul4AaABAg,@aramnabe9576,Is it me or the automatic letter change the colour,2022-09-25T14:49:05Z,is it me or the automatic letter change the colour,0.0,Neutral,"['automatic', 'letter', 'change', 'colour']",4
UgyvtPlEVfzGl-K-cEJ4AaABAg,@RiPpDiPp,the french city names hurt to listen too💀,2022-09-25T14:35:00Z,the french city names hurt to listen too,0.0,Neutral,"['french', 'city', 'name', 'hurt', 'listen']",4
Ugy13PdxpjYzGVCXTct4AaABAg,@Michele.t,Could you show us how to find all these different trips? Like how do you find the cheapest flight? Or how do you know which connection to get? It would be amazing,2022-09-25T14:24:54Z,could you show us how to find all these different trips like how do you find the cheapest flight or how do you know which connection to get it would be amazing,0.30000000000000004,Positive,"['could', 'show', 'we', 'find', 'different', 'trip', 'like', 'find', 'cheap', 'flight', 'know', 'connection', 'get', 'would', 'amazing']",4
UgyT9Du52Z9ejqiasCZ4AaABAg,@Samlli,"So you just wasted 26 minutes of my life for an unfinished video, just for you to try and sell me some unheard of streaming service, that I have absolutely no intention of paying for. -_-",2022-09-25T14:04:57Z,so you just wasted 26 minutes of my life for an unfinished video just for you to try and sell me some unheard of streaming service that i have absolutely no intention of paying for _,-0.15000000000000002,Negative,"['waste', 'minute', 'life', 'unfinished', 'video', 'try', 'sell', 'unheard', 'stream', 'service', 'absolutely', 'intention', 'pay']",4
UgxLgJofBNS8Glr8YKV4AaABAg,@Teneab,hearing sam's voice in his other channel feels so weird,2022-09-25T13:33:08Z,hearing sam s voice in his other channel feels so weird,-0.3125,Negative,"['hear', 'sam', 'voice', 'channel', 'feel', 'weird']",3
Ugzp31dJLZBgMFm4Htp4AaABAg,@actimel8058,the daniel refernece,2022-09-25T13:20:16Z,the daniel refernece,0.0,Neutral,"['daniel', 'refernece']",3
UgwQGMUP8ZWipkNdg_p4AaABAg,@astrophynix179,I got this in my recommended and don't regret watching it. Nice editing and exciting game!,2022-09-25T12:21:39Z,i got this in my recommended and don t regret watching it nice editing and exciting game,0.16666666666666663,Positive,"['get', 'recommend', 'regret', 'watch', 'nice', 'editing', 'exciting', 'game']",2
UgyUQbdoeQwbBLESqN94AaABAg,@discipleoftheLordJesusChrist,"imagine being an everyday commuter,
living in France, and then...
you see 3 dudes treating the public
transportation system as their own
personal playground/game of life.
(and probably making money whilst
doing so...)

*smh*",2022-09-25T12:19:53Z,imagine being an everyday commuter living in france and then you see 3 dudes treating the public transportation system as their own personal playground game of life and probably making money whilst doing so smh,-1.1102230246251566e-17,Negative,"['imagine', 'everyday', 'commuter', 'live', 'france', 'see', 'dude', 'treat', 'public', 'transportation', 'system', 'personal', 'playground', 'game', 'life', 'probably', 'make', 'money', 'whilst', 'smh']",0
UgwnNORQBsoEqcWk-YV4AaABAg,@skillaSLS,Nice series Belgium is nice right,2022-09-25T11:58:33Z,nice series belgium is nice right,0.49523809523809526,Positive,"['nice', 'series', 'belgium', 'nice', 'right']",1
UgwNFb1XaPPPryuXkkd4AaABAg,@louieargent9115,Nice video keep it up,2022-09-25T11:27:42Z,nice video keep it up,0.6,Positive,"['nice', 'video', 'keep']",2
Ugww9FXWrecvQS8pBpJ4AaABAg,@bremCZ,Drinking in Public is a European crime as well. There are plenty of places you aren't allowed to drink in public in Europe.,2022-09-25T10:56:36Z,drinking in public is a european crime as well there are plenty of places you aren t allowed to drink in public in europe,0.0,Neutral,"['drink', 'public', 'european', 'crime', 'well', 'plenty', 'place', 'allow', 'drink', 'public', 'europe']",1
UgxWKAgliJssF_T2ePt4AaABAg,@Dave-sg8mp,Why does Sam look like Erling Haaland's lost brother?,2022-09-25T10:23:19Z,why does sam look like erling haaland s lost brother,0.0,Neutral,"['sam', 'look', 'like', 'erle', 'haaland', 'lose', 'brother']",2
UgyFiNI-OsME3XAL5jV4AaABAg,@KUNERSTACH,nice joke in the thumbnail,2022-09-25T08:20:33Z,nice joke in the thumbnail,0.6,Positive,"['nice', 'joke', 'thumbnail']",1
UgxkRmmBTGVuFX468Dd4AaABAg,@ImperialKnowledge,Damn the Ricciardo reference made me sad :(,2022-09-25T07:43:03Z,damn the ricciardo reference made me sad,-0.5,Negative,"['damn', 'ricciardo', 'reference', 'make', 'sad']",3
UgyODO8p7xY8mCpCzsR4AaABAg,@phoneaungkhaing40,I am new and this is the first video that I watch of you.,2022-09-25T06:27:43Z,i am new and this is the first video that i watch of you,0.19318181818181818,Positive,"['new', 'first', 'video', 'watch']",2
UgwFYvxnZ7Nl1dHNSmx4AaABAg,@moulikshrivastava8157,Love how this game can be played in Europe,2022-09-25T05:51:57Z,love how this game can be played in europe,0.04999999999999999,Positive,"['love', 'game', 'play', 'europe']",2
UgyCLO5qn0j3Q48dbDp4AaABAg,@undermanmm2405,minecraft manhunt irl,2022-09-25T04:15:57Z,minecraft manhunt irl,0.0,Neutral,"['minecraft', 'manhunt', 'irl']",4
Ugw7OogA1tW58k-w_rF4AaABAg,@peescoop,"i ran to florida man,i dont think i can be tagged",2022-09-25T03:23:09Z,i ran to florida man i dont think i can be tagged,0.0,Neutral,"['run', 'florida', 'man', 'not', 'think', 'tag']",2
UgzqV4sM-0N31jLs-lt4AaABAg,@realtimestatic,I really fucking love this format and it shows how public transport is in different countries while being actually really fun and interesting to watch with the challenges and its neatl edited with the map,2022-09-25T02:26:42Z,i really fucking love this format and it shows how public transport is in different countries while being actually really fun and interesting to watch with the challenges and its neatl edited with the map,0.26,Positive,"['really', 'fuck', 'love', 'format', 'show', 'public', 'transport', 'different', 'country', 'actually', 'really', 'fun', 'interesting', 'watch', 'challenge', 'neatl', 'edit', 'map']",4
UgyCPu1EEeu7Z92rp5h4AaABAg,@not_natoon,"Wow, what an addicting video.",2022-09-25T01:14:07Z,wow what an addicting video,0.1,Positive,"['wow', 'addict', 'video']",2
UgzdjF8lyz3YazcnrFl4AaABAg,@dedolcebrothers7149,Do an episode of tag across the world,2022-09-25T00:06:22Z,do an episode of tag across the world,0.0,Neutral,"['episode', 'tag', 'across', 'world']",2
UgxEa6XoaRIXNu1BnM14AaABAg,@kyoyeou5899,This is mad to see my house and room somewhere in this videos xD at 2am in the morning what the heck xD,2022-09-24T23:58:13Z,this is mad to see my house and room somewhere in this videos xd at 2am in the morning what the heck xd,-0.625,Negative,"['mad', 'see', 'house', 'room', 'somewhere', 'video', 'xd', 'morning', 'heck', 'xd']",3
Ugxw9tysN8bVReoeMQJ4AaABAg,@Xi4V,yes,2022-09-24T23:23:45Z,yes,0.0,Neutral,['yes'],1
UgxyhsUkXyKOYEK7gOR4AaABAg,@elbalalaw1781,"The orange gu is actually called ""sauce Algerienne"" as its name doesn't indicate at all it's a sauce that was born in Belgium in is very popular in French speaking Europe",2022-09-24T22:59:58Z,the orange gu is actually called sauce algerienne as its name doesn t indicate at all it s a sauce that was born in belgium in is very popular in french speaking europe,0.26,Positive,"['orange', 'gu', 'actually', 'call', 'sauce', 'algerienne', 'name', 'indicate', 'sauce', 'bear', 'belgium', 'popular', 'french', 'speak', 'europe']",1
Ugz2OPKfDle9Odgew4R4AaABAg,@ashokaralovell1950,One of the coolest concepts I’m impressed 🎉,2022-09-24T22:08:57Z,one of the coolest concepts i m impressed,1.0,Positive,"['one', 'cool', 'concept', 'impressed']",2
Ugz_rQ4fpQtcoKJEiAx4AaABAg,@cybersnipr8772,*-MMMMMMMMMMM-*,2022-09-24T21:28:09Z,mmmmmmmmmmm,0.0,Neutral,['mmmmmmmmmmm'],2
UgyDZlWnc-yVCZRaJOd4AaABAg,@WsWWCE,Amazing race be like,2022-09-24T20:29:06Z,amazing race be like,0.6000000000000001,Positive,"['amazing', 'race', 'like']",4
UgxJrfx9UBTsDpvD1pN4AaABAg,@masongwin5787,yall are so weird and cringe,2022-09-24T20:03:50Z,yall are so weird and cringe,-0.5,Negative,"['weird', 'cringe']",3
Ugzr8EnqI4-5_ikQKdR4AaABAg,@Vallery_,ARE YOU CALLING THE NETHERLANDS FUCKING GERMANYT>!>!,2022-09-24T19:51:29Z,are you calling the netherlands fucking germanyt,-0.6,Negative,"['call', 'netherlands', 'fuck', 'germanyt']",1
Ugx8UJfyw0nt_cNU5A14AaABAg,@izzyo4438,“Who’s Danny Riccardo”🥴,2022-09-24T18:41:45Z,who s danny riccardo,0.0,Neutral,"['danny', 'riccardo']",3
Ugw6B7lp2zfG-hry7Ox4AaABAg,@TaylesTheTrainspotter,"Who here actually got the DR reference 
I did, and oh boy does it bring sadness to me",2022-09-24T18:40:21Z,who here actually got the dr reference i did and oh boy does it bring sadness to me,0.0,Neutral,"['actually', 'get', 'dr', 'reference', 'oh', 'boy', 'bring', 'sadness']",2
UgwNcae2j5EF_xCIBJV4AaABAg,@GwarfYoutube,"Q,A: Do u guys go to the gym because u did alot of running?!",2022-09-24T18:29:42Z,q a do u guys go to the gym because u did alot of running,0.0,Neutral,"['q', 'u', 'guy', 'go', 'gym', 'u', 'alot', 'run']",3
UgzvioysVKzWKo-x_554AaABAg,@diogorodrigues9888,I got the danny ric reference,2022-09-24T17:31:19Z,i got the danny ric reference,0.0,Neutral,"['get', 'danny', 'ric', 'reference']",3
UgwQokZQ8bNZEu821KJ4AaABAg,@Redulul,I clicked the video and in the first 2 min I got annoyed by Ben,2022-09-24T16:52:20Z,i clicked the video and in the first 2 min i got annoyed by ben,-0.07500000000000001,Negative,"['click', 'video', 'first', 'min', 'get', 'annoy', 'ben']",2
